gp-common-timestamp,before,dirty_reboot_time
2024-03-21T06:32:30Z,"[2024-03-21T06:20:52+00:00]: The resource property GPU_SXM_8 NVLink_14 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T06:32:30Z,"[2024-03-21T06:23:22+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][290][00] SXID 22013 Severity 0 Engine instance 38 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:32:30Z,"[2024-03-21T06:23:24+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][291][02] SXID 22013 Data {0x00000026; 0x00000026; 0x00000000; 0x00000026; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:25+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][292][00] SXID 22013 Non-fatal; Link 37 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:27+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][293][00] SXID 22013 Severity 0 Engine instance 37 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:29+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][294][02] SXID 22013 Data {0x00000025; 0x00000025; 0x00000000; 0x00000025; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:31+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][295][00] SXID 22013 Non-fatal; Link 36 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:32+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][296][00] SXID 22013 Severity 0 Engine instance 36 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:34+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][297][02] SXID 22013 Data {0x00000024; 0x00000024; 0x00000000; 0x00000024; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:37+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][298][00] SXID 22013 Non-fatal; Link 35 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:40+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][299][00] SXID 22013 Severity 0 Engine instance 35 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:43+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][300][02] SXID 22013 Data {0x00000023; 0x00000023; 0x00000000; 0x00000023; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:45+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][301][00] SXID 22013 Non-fatal; Link 34 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:45+00:00]: The resource property GPU_SXM_8 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:47+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][302][00] SXID 22013 Severity 0 Engine instance 34 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:51+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][303][02] SXID 22013 Data {0x00000022; 0x00000022; 0x00000000; 0x00000022; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:51+00:00]: The resource property GPU_SXM_7 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:52+00:00]: The resource property GPU_SXM_6 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:54+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][304][00] SXID 22013 Non-fatal; Link 33 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:23:57+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][305][00] SXID 22013 Severity 0 Engine instance 33 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:00+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][306][02] SXID 22013 Data {0x00000021; 0x00000021; 0x00000000; 0x00000021; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:00+00:00]: The resource property GPU_SXM_5 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:02+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][307][00] SXID 22013 Non-fatal; Link 32 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:05+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][308][00] SXID 22013 Severity 0 Engine instance 32 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:07+00:00]: The resource property GPU_SXM_4 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:07+00:00]: The resource property GPU_SXM_3 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:08+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:46 UTC 2024][309][02] SXID 22013 Data {0x00000020; 0x00000020; 0x00000000; 0x00000020; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:13+00:00]: The resource property GPU_SXM_2 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:15+00:00]: The resource property GPU_SXM_1 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:24+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][378][00] SXID 22013 Severity 0 Engine instance 06 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:26+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][379][02] SXID 22013 Data {0x00000006; 0x00000006; 0x00000000; 0x00000006; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:28+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][380][00] SXID 22013 Non-fatal; Link 05 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:30+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][381][00] SXID 22013 Severity 0 Engine instance 05 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:32+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][382][02] SXID 22013 Data {0x00000005; 0x00000005; 0x00000000; 0x00000005; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:33+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][383][00] SXID 22013 Non-fatal; Link 04 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:35+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][384][00] SXID 22013 Severity 0 Engine instance 04 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:37+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][385][02] SXID 22013 Data {0x00000004; 0x00000004; 0x00000000; 0x00000004; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:38+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][386][00] SXID 22013 Non-fatal; Link 03 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:40+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][387][00] SXID 22013 Severity 0 Engine instance 03 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:42+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][388][02] SXID 22013 Data {0x00000003; 0x00000003; 0x00000000; 0x00000003; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:44+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][389][00] SXID 22013 Non-fatal; Link 02 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:46+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][390][00] SXID 22013 Severity 0 Engine instance 02 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:47+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][391][02] SXID 22013 Data {0x00000002; 0x00000002; 0x00000000; 0x00000002; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:49+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][392][00] SXID 22013 Non-fatal; Link 01 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:51+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][393][00] SXID 22013 Severity 0 Engine instance 01 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:53+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][394][02] SXID 22013 Data {0x00000001; 0x00000001; 0x00000000; 0x00000001; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:54+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][395][00] SXID 22013 Non-fatal; Link 00 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:56+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][396][00] SXID 22013 Severity 0 Engine instance 00 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:24:58+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:53 UTC 2024][397][02] SXID 22013 Data {0x00000000; 0x00000000; 0x00000000; 0x00000000; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:12+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][362][00] SXID 22013 Severity 0 Engine instance 18 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:14+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][363][02] SXID 22013 Data {0x00000012; 0x00000012; 0x00000000; 0x00000012; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:16+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][364][00] SXID 22013 Non-fatal; Link 17 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:17+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][365][00] SXID 22013 Severity 0 Engine instance 17 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:19+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][366][02] SXID 22013 Data {0x00000011; 0x00000011; 0x00000000; 0x00000011; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:21+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][367][00] SXID 22013 Non-fatal; Link 16 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:23+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][368][00] SXID 22013 Severity 0 Engine instance 16 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:24+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][369][02] SXID 22013 Data {0x00000010; 0x00000010; 0x00000000; 0x00000010; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:26+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][370][00] SXID 22013 Non-fatal; Link 03 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:28+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][371][00] SXID 22013 Severity 0 Engine instance 03 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:30+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][372][02] SXID 22013 Data {0x00000003; 0x00000003; 0x00000000; 0x00000003; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:31+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][373][00] SXID 22013 Non-fatal; Link 02 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:33+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][374][00] SXID 22013 Severity 0 Engine instance 02 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:35+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][375][02] SXID 22013 Data {0x00000002; 0x00000002; 0x00000000; 0x00000002; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:37+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][376][00] SXID 22013 Non-fatal; Link 01 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:39+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:21:59 UTC 2024][377][00] SXID 22013 Severity 0 Engine instance 01 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:41+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:00 UTC 2024][378][02] SXID 22013 Data {0x00000001; 0x00000001; 0x00000000; 0x00000001; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:42+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:00 UTC 2024][379][00] SXID 22013 Non-fatal; Link 00 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:44+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:00 UTC 2024][380][00] SXID 22013 Severity 0 Engine instance 00 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:25:46+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:00 UTC 2024][381][02] SXID 22013 Data {0x00000000; 0x00000000; 0x00000000; 0x00000000; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:00+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][291][00] SXID 22013 Severity 0 Engine instance 38 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:02+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][292][02] SXID 22013 Data {0x00000026; 0x00000026; 0x00000000; 0x00000026; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:04+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][293][00] SXID 22013 Non-fatal; Link 37 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:06+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][294][00] SXID 22013 Severity 0 Engine instance 37 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:08+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][295][02] SXID 22013 Data {0x00000025; 0x00000025; 0x00000000; 0x00000025; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:10+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][296][00] SXID 22013 Non-fatal; Link 36 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:12+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][297][00] SXID 22013 Severity 0 Engine instance 36 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:13+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][298][02] SXID 22013 Data {0x00000024; 0x00000024; 0x00000000; 0x00000024; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:15+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][299][00] SXID 22013 Non-fatal; Link 35 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:17+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][300][00] SXID 22013 Severity 0 Engine instance 35 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:19+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][301][02] SXID 22013 Data {0x00000023; 0x00000023; 0x00000000; 0x00000023; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:20+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][302][00] SXID 22013 Non-fatal; Link 34 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:23+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][303][00] SXID 22013 Severity 0 Engine instance 34 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:24+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][304][02] SXID 22013 Data {0x00000022; 0x00000022; 0x00000000; 0x00000022; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:26+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][305][00] SXID 22013 Non-fatal; Link 33 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:28+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][306][00] SXID 22013 Severity 0 Engine instance 33 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:29+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][307][02] SXID 22013 Data {0x00000021; 0x00000021; 0x00000000; 0x00000021; 0x80'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:31+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][308][00] SXID 22013 Non-fatal; Link 32 Minion Link DLREQ interrupt'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T06:37:30Z,"][2024-03-21T06:26:33+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 21 06:22:06 UTC 2024][309][00] SXID 22013 Severity 0 Engine instance 32 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
